BOARD 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,EAST,,SUP/GND,,,,,C/D,,WEST,,EAST,,SUP/GND,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,BE,,AL,,MI,,AI,,,19:00-20:40,,DE,,BE,,AK,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,DE,,AK,,BL,,GP,,,20:40-22:20,,AN,,MI,,BI,,AI,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,AL,,MI,,BA,,AN,,,22:20-24:00,,BA,,AL,,BL,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,BL,,DE,,BE,,GP,,,00:00-03:00,,BE,,DE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:20-1640,,AI,,AN,,AL,,BA,,,03:00-05:30,,BI,,AK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,AK,,BL,,DE,,GP,,,05:30-07:00,,MI,,AI,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,MI,,BA,,AN,,BE,,,07:00-08:00,,,,,,AL,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,YT,BS,BI,,,,,,,08:00-09:00,,BL,,AN,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,İZİN,,YT,BS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09.04.2025 GÜNDÜZ,,,,,,,,,,,10.04.2025 GECE,,,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,EAST,,SUP/GND,,,,,C/D,,WEST,,EAST,,SUP/GND,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,DE,,BL,,BI,,AN,,,19:00-20:40,,BL,,AN,,BE,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AK,,BE,,BA,,AI,,,20:40-22:20,,AI,,AL,,BA,,AK,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,BS,,BI,,AN,,GP,,,22:20-24:00,,DE,,BS,,BI,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,BL,,BA,,DE,,AK,,,00:00-03:00,,AN,,BL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:20-1640,,BE,,AN,,AI,,BS,,,03:00-05:30,,BA,,BE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,BA,,AK,,BL,,GP,,,05:30-07:00,,AL,,AK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,BI,,DE,,BS,,AI,,,07:00-08:00,,,,,,AI,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,YT,MI,AL,,,,,,,08:00-09:00,,BS,,BI,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,İZİN,,YT,MI,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.04.2025 GÜNDÜZ,,,,,,,,,,,15.04.2025 GECE,,,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,EAST,,SUP/GND,,,,,C/D,,WEST,,EAST,,SUP/GND,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,BS/BI,,BA,,DE,,AN,,,19:00-20:40,,DE,,BS,,BI,,AK,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AK,,AL,,BE,,AI,,,20:40-22:20,,BA,,MI,,BE,,AN,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,MI,,BS/BI,,BL,,GP,,,22:20-24:00,,BL,,AL,,AI,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,DE,,BE,,BA,,AL,,,00:00-03:00,,AK,,DE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:20-1640,,AN,,MI,,AI,,AK,,,03:00-05:30,,BS,,BI,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,BE,,DE,,BS/BI,,BA,,,05:30-07:00,,BE,,AN,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,AL,,BL,,MI,,GP,,,07:00-08:00,,,,,,BL,,GP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,YT,,,,,,,,,08:00-09:00,,AL,,BA,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,İZİN,,YT,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.04.2025 GÜNDÜZ,,,,,,,,,,,,,20.04.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,EAST,,GND,,SUP,,,,,C/D,,WEST,,EAST,,GND,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,AN,,MI,,BI,,AL,,AI,,,19:00-21:30,,YT,,MI,,AL,,BE,,AK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,YT,,DE,,BE,,BS,,AK,,,21:30-23:30,,BS,,AN,,DE,,BI,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,MI,,AL,,AI,,BI,,AN,,,23:30-03:00,,MI,,BE,,,,      BL (23:30-01:00),,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,BE,,AK,,YT,,DE,,BS,,,03:00-05:30,,AL,,YT,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:40-17:20,,AL,,BI,,AN,,MI,,AI,,,05:30-07:30,,DE,,AI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,DE,,YT,,BS,,BE,,AK,,,07:00-08:30,,,,,,BI,,BS,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,BA(y.i),GP(m),BL(r),,,,,,,,,07:30-08:30,,BL,,AN,,,,,,AK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZİN,,GP(n.m),,BA (y.i),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.04.2025 GÜNDÜZ,,,,,,,,,,,,,25.04.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,GND,,WEST,,EAST/SUP,,,,,,,C/D,,WEST,,EAST,,GND,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,AL,,DE,,BI,,AK,,,,,19:00-21:30,,DE,,BI,,AK,,AI,,YT,,,,,,,
,,,,,,,,,,,,,AI,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AN,,AI,,BL,,SZ,,,,AK,21:30-23:30,,AL,,AN,,BS,,BL,,BE,,,,,,,
,,,,,,,,,,,,,BE,,,,,,,,,,,,,,,,,,
,12:20-14:00,,BI,,YT,,BS,,DE,,,,BS,23:30-03:00,,BI,,AK,,,,      YT (23:30-01:00),,,,,,,,,
,,,,,,,,,,,,,AN,,,,,,,,,,,,,,,,,,
,14:00-15:40,,BL,,AK,,BE,,AL,,,,BI,03:00-05:30,,BE,,DE,,,,,,,,,,,,,
,,,,,,,,,,,,,AL,,,,,,,,,,,,,,,,,,
,15:40-17:20,,DE,,AI,,AN,,BI,,,,,05:30-08:30,,AN,,BS,,BL,,AL,,,,,,,,,
,,,,,,,,,,,,,BL,,,,,,,,,,,,,,,,,,
,17:20-19:00,,YT,,BS,,BE,,BL,,,,DE,07:30-08:30,,,,,,,,YT,,AL,,,,,,,
,,,,,,,,,,,,,MI,,,,,,,,,,,,,,,,,,
,İZİN,,BA(y.i),GP(m),MI(rapor,,,,,,,,YT,İZİN,,GP(n.m),,BA (y.i),,MI raporlu,,AI saatlik,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,izin,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.05.2025 GÜNDÜZ,,,,,,,,,,,,,30.04.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,YT,,BE,,AN,,MI,,AK,,,19:00-20:40,,MI,,BS,,DE,,AL,,AN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AL,,DE,,BL,,BS,,GP,,,20:40-22:20,,BL,,BE,,AK,,BI,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,MI,,BI,,AK,,YT,,AI,,,22:20-24:00,,DE,,YT,,AL,,MI,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,DE,,BS,,BE,,BL,,AN,,,00:00-03:00,,BS,,AN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:20-1640,,AK,,YT,,AL,,BI,,GP,,,03:00-05:30,,BI,,AK,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,BS,,BL,,DE,,BE,,AI,,,05:30-06:00,,BE,,AI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,BI,,AN,,MI,,AL,,GP,,,06:00-07:00,,,,,,GP,,BL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,BA,,,,Not: AI-BI ÖĞLEDEN ÖNCE EĞİTİM,,,,,,,07:00-08:00,,,,,,,,,,YT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,YT,,DE,,AL,,,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZİN,,BA,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04.05.2025 GÜNDÜZ,,,,,,,,,,,,,05.04.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,DE,,AL,,BE,,AN,,AI,,,19:00-20:40,,BI,,BL,,BE,,BS,,AN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,BI,,BS,,YT,,AK,,GP,,,20:40-22:20,,DE,,AL,,MI,,BA,,AK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,AL,,BE,,AI,,DE,,AN,,,22:20-24:00,,YT,,BI,,BS,,AI,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,YT,,GP,,BI,,BS,,AK,,,00:00-03:00,,BL,,BE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:40-17:20,,BE,,DE,,AN,,AL,,AI,,,03:00-05:30,,AN,,MI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,AK,,YT,,BS,,BI,,GP,,,05:30-06:30,,AL,,BA,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,BA,BL,MI,,,,,,,,,06:30-07:00,,,,,,AK,,DE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,BI,,BS,,AI,,YT,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZİN,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09.05.2025 GÜNDÜZ,,,,,,,,,,,,,10.04.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:00,,DE,,AN,,AK,,AI,,GP,,,19:00-20:40,,BA,,MI,,AL,,YT,,AN,,,,,,,
GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,10:00-11:15,,YT,,BE,,BL,,BI,,,,,20:40-22:20,,BI,,AK,,BL,,BS,,AI,,,,,,,
,11:15-12:30,,BE,,YT,,BI,,BL,,,,,,,,,,,,,,,,,,,,,,
,12:30-13:45,,AL,,BA,,BS,,MI,,AK,,,22:20-24:00,,DE,,BA,,AN,,MI,,GP,,,,,,,
,13:45-15:00,,BA,,AL,,MI,,BS,,,,,,,,,,,,,,,,,,,,,,
,15:00-16:20,,BE,,DE,,AI,,YT,,AN,,,00:00-03:00,,AL,,YT,,(00:00-01:00),,,,,,,,,,,
BI,,,,,,,,,,,,,,,,,,,,MI,,,,,,,,,,,
,16:20-17:40,,BS,,MI,,GP,,BI,,BL,,,03:00-05:30,,BS,,BE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:40-19:00,,BA,,AN,,AL,,DE,,AI,,,05:30-06:00,,BL,,BI,,,,,,,,,,,,,
BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EĞİTİM SAATLERİ ---->,,,,,"10:00-12:00
DE-AN-AK-AI-AL-BA-BS-MI",,,"13:00-15:00
YT-BE-BL-BI-GP",,,,,06:00-07:00,,,,,,GP,,AI,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,AN,,DE,,AK,,BA,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZİN,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.05.2025 GÜNDÜZ,,,,,,,,,,,,,15.05.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,AL,,DE,,MI,,BI,,AN,,,19:00-20:40,,BI,,BE,,BS,,AN,,AI,,,,,GP,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,BS,,BL,,BA,,YT,,AK,,,20:40-22:20,,DE,,BA,,AL,,YT,,AK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,DE,,BE,,BI,,AL,,GP,,,22:20-24:00,,BE,,BS,,MI,,AI,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,BA,,MI,,AN,,BS,,BL,,,00:00-03:00,,AN,,BI,,00:00-01:00,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,GP,,,,,,,,,,,
,15:20-1640,,BE,,AK,,YT,,DE,,GP,,,03:00-05:30,,YT,,BA,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE,,
,16:40-17:50,,MI,,BS,,AL,,AN,,BA,,,05:30-06:00,,AL,,DE,,,,,,,,,,,MI,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,YT,,BI,,BE,,BL,,GP,,,06:00-07:00,,,,,,AK,,MI,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,AI,,,,,,,,,,,07:00-08:00,,,,,,,,,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,,,AI,,BE,,BS,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZİN,,BL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.05.2025 GÜNDÜZ,,,,,,,,,,,,,20.05.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,BI,,BE,,BL,,BS,,AK,,,19:00-20:40,,AL,,BE,,DE,,MI,,AK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,MI,,AL,,DE,,YT,,GP,,,20:40-22:20,,BL,,AN,,BA,,BS,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,BE,,BA,,BI,,AK,,AI,,,22:20-24:00,,DE,,YT,,MI,,AL,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,YT,,BL,,BS,,DE,,GP,,,00:00-03:00,,BE,,AK,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:20-1640,,BA,,MI,,BE,,AI,,AL,,,03:00-05:30,,BS,,AI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,BL,,DE,,YT,,BI,,GP,,,05:30-06:00,,BA,,BL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,BS,,AK,,BA,,MI,,AI,,,06:00-07:00,,,,,,GP,,AN,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZİN,,AN,,,,,,,,,,,07:00-08:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,YT,,MI,,AL,,DE,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZİN,,EMEĞİNİZE SAĞLIK BS&BI 🫶,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.05.2025 GÜNDÜZ,,,,,,,,,,,,,25.05.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,BA,,BE,,MI,,AK,,AI,,,19:00-20:40,,BE,,MK/FL,,BA,,AN,,AK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AL,,MK/FL,,YT,,AN,,GP,,,20:40-22:20,,BL,,MI,,AL,,YT,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,BE,,MI,,BA,,AI,,AK,,,22:20-24:00,,MK/FL,,AK,,BE,,BA,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,YT,,AL,,MK/FL,,GP,,AN,,,00:00-03:00,,AN,,YT,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:40-17:20,,MI,,BA,,AK,,BE,,AI,,,03:00-05:30,,AL,,BL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,MK/FL,,AN,,AL,,YT,,GP,,,05:30-06:00,,MI,,AI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,DE,BL,BE,,,,,,,,06:00-07:00,,,,,,MK/FL,,GP,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,,,BA,,AK,,BE,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,DE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.05.2025 GÜNDÜZ,,,,,,,,,,,,,30.05.2025 GECE,,,,,,,,,,,,,,,GP,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,AI,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,AL,,AN,,MI,,YT,,AI,,,19:00-20:40,,DE,,AL,,BL,,MK/FL,,AN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,BA,,AK,,DE,,MK/FL,,GP,,,20:40-22:20,,YT,,MI,,BA,,AK,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,YT,,MI,,AI,,AL,,AN,,,22:20-24:00,,MK/FL,,AN,,AL,,BL,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,AK,,BA,,MK/FL,,DE,,GP,,,00:00-03:00,,MI,,DE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI,,
,15:40-17:20,,AN,,AL,,YT,,MI,,AI,,,03:00-05:30,,AK,,YT,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,
,17:20-19:00,,DE,,MK/FL,,BA,,AK,,GP,,,05:30-06:00,,BA,,AI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,BE,BL,,,,,,,,,06:00-07:00,,,,,,MK/FL,,BL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,(GND N),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,MK/FL,,AL,,BA,,AN,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,BE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03.06.2025 GÜNDÜZ,,,,,,,,,,,,,04.06.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,MK/FL,,BA,,AL,,YT,,AK,,,19:00-20:40,,AK,,MK/FL,,BA,,BL,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AN,,MI,,BL,,BE,,GP,,,20:40-22:20,,BE,,AL,,MI,,DE,,AN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,AL,,DE,,MK/FL,,BA,,AI,,,22:20-24:00,,BL,,YT,,MK/FL,,AI,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,YT,,AK,,MI,,BL,,GP,,,00:00-03:00,,BA,,AK,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:20-1640,,BE,,AI,,DE,,MK/FL,,AN,,,03:00-05:30,,MI,,AN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,BA,,AL,,YT,,AK,,GP,,,05:30-06:00,,DE,,BE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,MI,,BL,,BE,,AN,,AI,,,06:00-07:00,,,,,,GP,,AL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,,,AI,,BL,,YT,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08.06.2025 GÜNDÜZ,,,,,,,,,,,,,09.06.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI,,
,09:00-10:40,,BE,,DE,,BL,,MI,,AK,,,19:00-20:40,,MK/FL,,MI,,YT,,AK,,AI,,,,,BE,,
